"SubjectId","ActivityName","tBodyAccmeanX","tBodyAccmeanY","tBodyAccmeanZ","tBodyAccstdX","tBodyAccstdY","tBodyAccstdZ","tGravityAccmeanX","tGravityAccmeanY","tGravityAccmeanZ","tGravityAccstdX","tGravityAccstdY","tGravityAccstdZ","tBodyAccJerkmeanX","tBodyAccJerkmeanY","tBodyAccJerkmeanZ","tBodyAccJerkstdX","tBodyAccJerkstdY","tBodyAccJerkstdZ","tBodyGyromeanX","tBodyGyromeanY","tBodyGyromeanZ","tBodyGyrostdX","tBodyGyrostdY","tBodyGyrostdZ","tBodyGyroJerkmeanX","tBodyGyroJerkmeanY","tBodyGyroJerkmeanZ","tBodyGyroJerkstdX","tBodyGyroJerkstdY","tBodyGyroJerkstdZ","tBodyAccMagmean","tBodyAccMagstd","tGravityAccMagmean","tGravityAccMagstd","tBodyAccJerkMagmean","tBodyAccJerkMagstd","tBodyGyroMagmean","tBodyGyroMagstd","tBodyGyroJerkMagmean","tBodyGyroJerkMagstd","fBodyAccmeanX","fBodyAccmeanY","fBodyAccmeanZ","fBodyAccstdX","fBodyAccstdY","fBodyAccstdZ","fBodyAccmeanFreqX","fBodyAccmeanFreqY","fBodyAccmeanFreqZ","fBodyAccJerkmeanX","fBodyAccJerkmeanY","fBodyAccJerkmeanZ","fBodyAccJerkstdX","fBodyAccJerkstdY","fBodyAccJerkstdZ","fBodyAccJerkmeanFreqX","fBodyAccJerkmeanFreqY","fBodyAccJerkmeanFreqZ","fBodyGyromeanX","fBodyGyromeanY","fBodyGyromeanZ","fBodyGyrostdX","fBodyGyrostdY","fBodyGyrostdZ","fBodyGyromeanFreqX","fBodyGyromeanFreqY","fBodyGyromeanFreqZ","fBodyAccMagmean","fBodyAccMagstd","fBodyAccMagmeanFreq","fBodyBodyAccJerkMagmean","fBodyBodyAccJerkMagstd","fBodyBodyAccJerkMagmeanFreq","fBodyBodyGyroMagmean","fBodyBodyGyroMagstd","fBodyBodyGyroMagmeanFreq","fBodyBodyGyroJerkMagmean","fBodyBodyGyroJerkMagstd","fBodyBodyGyroJerkMagmeanFreq"
6,"SITTING",0.280843651636364,-0.0147223398636364,-0.106449425854545,-0.644469072909091,-0.580756093787273,-0.695346569090909,0.646921495818182,0.0454480158909091,0.183525454107273,-0.975094043454545,-0.969133694,-0.959339493454545,0.0576532134545455,0.0172244018336364,-0.0125085768270909,-0.717011478781818,-0.657111035927273,-0.801061698181818,-0.0584860820363636,-0.0623119952909091,0.100009631388182,-0.716921515090909,-0.777640469272727,-0.711247420727273,-0.0803797039945455,-0.04568641082,-0.0436442012872727,-0.746378346545455,-0.850907552909091,-0.787356172363636,-0.609407214425455,-0.643519572127273,-0.609407214425455,-0.643519572127273,-0.711398014727273,-0.698550819254545,-0.662501394290909,-0.715726507090909,-0.809029012181818,-0.829899108,-0.688594665127273,-0.604948169745455,-0.730138272181818,-0.6299483424,-0.59547473324,-0.701462575636364,-0.240266741163636,0.0499602089836364,0.0994397815818182,-0.731120511872727,-0.683592085763636,-0.786942802363636,-0.728287949527273,-0.651160946427273,-0.81403408,-0.0295800065636364,-0.209703637705455,-0.0885628687309091,-0.687598871272727,-0.790244812272727,-0.705577275490909,-0.728688317818182,-0.774562704,-0.741389122363636,-0.121195648418727,-0.160007035210909,-0.0188123243009091,-0.649227161981818,-0.696464027545455,0.11465526144,-0.695963151781818,-0.703898567818182,0.26552300872,-0.754291303454545,-0.740438229454545,-0.0391689320454545,-0.833298925272727,-0.837691040363636,0.147956292509091
6,"STANDING",0.285745072280702,-0.0192465598789474,-0.098874456777193,-0.615038697368421,-0.56624642222807,-0.610070266715789,0.675454413859649,0.0501963705175439,0.128596537170877,-0.978262856842105,-0.957955162807018,-0.931807626666667,0.0490074043859649,0.0515452576947368,-0.0212268166659649,-0.650622468529825,-0.653868250859649,-0.771042795263158,0.0259455535438596,-0.100531898542105,0.0847397435438596,-0.690290891070175,-0.646506729070175,-0.670726499298246,-0.104897141503509,-0.039834775822807,-0.0567661432807018,-0.753438163070175,-0.81373878877193,-0.767003626491228,-0.575382266929825,-0.590785872421053,-0.575382266929825,-0.590785872421053,-0.67906279122807,-0.634478168403509,-0.584670422526316,-0.647138782631579,-0.789127625964912,-0.810634670877193,-0.616699124350877,-0.577447922917544,-0.663530837701754,-0.615133275298246,-0.588249292105263,-0.614965618719298,-0.210958001754386,-0.00978150542105263,0.0961105162508772,-0.655084154740351,-0.670456960614035,-0.743649845736842,-0.678713043280702,-0.659400549368421,-0.797933385438597,-0.0420528474210526,-0.22672424102807,-0.0615906046210526,-0.666571851368421,-0.698550107035088,-0.66359588445614,-0.70115153654386,-0.623869843245614,-0.704066835789474,-0.15119603824386,-0.280340105519298,-0.0987955631719298,-0.586075998426316,-0.657505731268421,0.0961224854403509,-0.630243668868421,-0.642130674243505,0.0987688410268421,-0.704907167807018,-0.672053092385965,-0.113444156684211,-0.81042156122807,-0.824235116140351,0.0764054409561404
6,"WALKING",0.279011388596491,-0.0236738947070175,-0.102346456105263,-0.386100657233333,-0.272892521633333,-0.472793370122807,0.791164286842105,-0.0973875048596491,0.0388149068649123,-0.962880249824561,-0.937189001929825,-0.929652230701754,0.0478945841666667,-0.00666439307842105,-0.0496720165963158,-0.468729870087719,-0.458283612785965,-0.745108892982456,0.0145255312807018,-0.128297688421053,0.0655622391192982,-0.629363184438597,-0.487079957954386,-0.537052737824561,-0.111421610719298,-0.0504215135052632,-0.0622314807333333,-0.63338147,-0.693309496122807,-0.571084280666667,-0.317643833133333,-0.411505872649123,-0.317643833133333,-0.411505872649123,-0.501591367333333,-0.532913849964912,-0.433813786629825,-0.492013976340351,-0.646237780877193,-0.694765084035088,-0.443791848666667,-0.343259117774386,-0.599485566842105,-0.365854196761404,-0.285533704005263,-0.454682561950877,-0.259810653370175,-0.0325281600245614,-0.0888950975596491,-0.505123430231579,-0.495002411017544,-0.724660439473684,-0.478626718389474,-0.454742121259649,-0.764030210350877,-0.188396396092982,-0.365960460138597,-0.276980896508772,-0.554148257431579,-0.557558994105263,-0.465078943149123,-0.655517178,-0.456331497068421,-0.606825919298246,-0.0582777222175439,-0.181894226133509,-0.00279577273298246,-0.426271301233333,-0.495535437807018,0.0422302413473684,-0.500413045315789,-0.580939996833333,0.170534589794737,-0.544832005789474,-0.546711474263158,-0.0071573591245614,-0.690487574035088,-0.722789434736842,0.0928365713864912
6,"WALKING_DOWNSTAIRS",0.265236856708333,-0.01518539928125,-0.120756075375,-0.677940264995833,-0.588543991434375,-0.693035816770833,0.439800126458333,0.1250983966875,0.20511567705625,-0.962754094583333,-0.962798139583333,-0.947367556666667,0.0793702695416667,0.0172259631391667,0.0068454536006875,-0.693027615910417,-0.65775155074375,-0.78787594093125,-0.0333954476041667,-0.0518555194166667,0.0637590135625,-0.754622901895833,-0.732050854035625,-0.702517594291667,-0.110463526139583,-0.03521163738125,-0.02530517929375,-0.7344984185,-0.799410689625,-0.780071011125,-0.627869886529167,-0.701637463604167,-0.627869886529167,-0.701637463604167,-0.686679126858333,-0.707302244929167,-0.656132052804167,-0.728495076854167,-0.776084493104167,-0.800781746041667,-0.7048153913125,-0.610706146902083,-0.7285687761875,-0.668782937791667,-0.60337262505,-0.699019756708333,-0.339239850333333,0.067035043,0.0265593158354167,-0.717567883604167,-0.684002197377083,-0.774073268,-0.695599910597917,-0.652613274166667,-0.800349245291667,-0.0447682211645833,-0.189128229625,-0.0787520992979167,-0.702120596770833,-0.740177529216667,-0.705605784564583,-0.772254356485417,-0.7306848870625,-0.730226153145833,-0.0781179559166667,-0.25432542383125,0.00645503550416667,-0.6852834703,-0.758203886375,0.0635214996270833,-0.699133437416667,-0.721647518302083,0.210739879197917,-0.747556188825,-0.763702427125,-0.0214858067166667,-0.801668851666667,-0.814849156041667,0.230521486670833
6,"WALKING_UPSTAIRS",0.270823015627451,-0.0273261629139216,-0.104028555333333,-0.523386111509804,-0.332732291321569,-0.499056804882353,0.785018454509804,-0.0789186608039216,0.0177442543411765,-0.952584647176471,-0.943445014117647,-0.922259904647059,0.124006241511765,0.00877199465478431,-0.0254223496680392,-0.568466765792157,-0.498698009333333,-0.725022519960784,0.0494209527705882,-0.11184032524902,0.0875839225019608,-0.668649676803922,-0.583931687764706,-0.521244195294118,-0.0795411455882353,-0.0486510502860784,-0.0370672908627451,-0.694638547254902,-0.757949398236078,-0.706483452352941,-0.420168655092157,-0.531716538078431,-0.420168655092157,-0.531716538078431,-0.561446986588235,-0.57513331074902,-0.500073940594118,-0.574867749686275,-0.722332582352941,-0.772877775156863,-0.532534087568628,-0.383102116492157,-0.573711819923529,-0.521193028235294,-0.351062165556863,-0.500590824019608,-0.274423372735294,-0.0605017922333333,0.0228434759411765,-0.583038602876471,-0.527653744672549,-0.698603445490196,-0.592469828764706,-0.501593858196078,-0.75031925345098,-0.115988068823529,-0.256283987019608,-0.172884735968627,-0.623379643235294,-0.631983199431372,-0.538361335960784,-0.685131528039216,-0.563825546223529,-0.562240041215686,-0.206137689805882,-0.236974160884314,-0.150085841429804,-0.510907663496078,-0.618339850215686,0.0749577280988823,-0.546345041933333,-0.617773707843137,0.199598144546863,-0.632761208117647,-0.612617128470588,-0.172374390015686,-0.766019650784314,-0.799027946078431,0.0977458386901961
7,"LAYING",0.269419230961538,-0.0151314785576923,-0.106726134673077,-0.492555219019231,-0.382331423476923,-0.503073352576923,0.914984522692308,-0.209205689615385,-0.133615052582692,-0.969377707307692,-0.943316833461538,-0.938030040576923,0.0923657532673077,0.0384885019980769,-0.00449059619134615,-0.563901067153846,-0.552290444713462,-0.695068561730769,0.0127692866123077,-0.0809454675769231,0.06051765035,-0.650713528211538,-0.617296537692308,-0.537761702461539,-0.0807687669684616,-0.0419125196846154,-0.0679541070409615,-0.689722650576923,-0.737381384423077,-0.7129229025,-0.424848364063462,-0.476356825442308,-0.424848364063462,-0.476356825442308,-0.580627602307692,-0.54050282225,-0.497466417634615,-0.594441660769231,-0.721783654230769,-0.734125255769231,-0.520630193521154,-0.432301059384615,-0.557495840307692,-0.483108658715385,-0.398541110596154,-0.515028880748077,-0.283328035350577,-0.164471313746154,-0.0641064140307692,-0.582810790430769,-0.5721850094175,-0.670742861538462,-0.583342316480769,-0.561503797230769,-0.718024629230769,-0.150002725288462,-0.355423993730769,-0.276449415744615,-0.589403307711538,-0.632160038076923,-0.554362426269231,-0.672314069807692,-0.6135574925,-0.576209742115385,-0.240717834865385,-0.186227668096154,-0.157495683984615,-0.485941801913462,-0.553841508788462,-0.0576528118846154,-0.534000749513462,-0.552168198217308,0.0499277514980769,-0.630124033846154,-0.642379296538461,-0.123295564132692,-0.731324946346154,-0.757650574807692,0.0307993763057692
7,"SITTING",0.27433257625,-0.0192182928283333,-0.124292690198125,-0.776211090995833,-0.730103986058333,-0.761141626625,0.710755884166667,0.0677386205416667,0.124191604283333,-0.967562428541667,-0.955401673333333,-0.932212838125,0.0807769567166667,0.0249467891477083,0.0235439100625,-0.8109825328125,-0.806596875460417,-0.862622547708333,-0.022092440198125,-0.0753301268125,0.041294180875,-0.862289067083333,-0.829864317583333,-0.777096281520833,-0.0904184800416667,-0.0486091392958333,-0.0454779964854167,-0.860883963375,-0.8842221856875,-0.866528979375,-0.728914520625,-0.774199027625,-0.728914520625,-0.774199027625,-0.814546149208333,-0.8091958691875,-0.7657725619375,-0.806397487935417,-0.875914541041667,-0.88061422213125,-0.7921750369375,-0.753355207645833,-0.792756106708333,-0.771001157947917,-0.735712234375,-0.764233661458333,-0.200932062852083,0.012407825875,0.0693558669375,-0.817484845208333,-0.815234677791667,-0.849447172395833,-0.821341166875,-0.810601860541667,-0.874676674791667,0.0796709032979167,-0.115103806701875,-0.0306312166583333,-0.8305581233125,-0.840103196979167,-0.791978284958333,-0.873077847708333,-0.826437591833333,-0.794830183,-0.00291876640833333,-0.177533285325,0.0325265343583333,-0.777297483833333,-0.80812361955625,0.07450943453125,-0.804660404395833,-0.81557444495,0.2096063419375,-0.833577283520833,-0.823087557375,-0.0572297134,-0.883165137416667,-0.886086044804167,0.0571684707229167
7,"STANDING",0.279645617150943,-0.0161692232049057,-0.101503599698113,-0.44958094345283,-0.398205202773585,-0.528750013131321,0.707707096603774,-0.0232513631320755,-0.0372543089132076,-0.977481509622641,-0.961037641509434,-0.949284784716981,0.0824173857566038,0.0400702399724528,-0.0226126198282264,-0.46983371590566,-0.417454295141509,-0.679331603396226,-0.0107841368829245,-0.0883313173358491,0.0887332091396226,-0.613789392520755,-0.602215989943396,-0.54614336690566,-0.0903926702283019,-0.0654859047207547,-0.0584407488641509,-0.601909678032075,-0.738846966037736,-0.630478814528302,-0.405324826924528,-0.471152980962264,-0.405324826924528,-0.471152980962264,-0.485519866698113,-0.467818155109434,-0.490638243166038,-0.599460477267925,-0.681780938301887,-0.71817948,-0.442788610471698,-0.386519769109434,-0.571959740754717,-0.45319109690566,-0.444967948601887,-0.543878453288679,-0.197615662490566,0.0981077736075472,0.141818999450943,-0.489357748313208,-0.446194214335849,-0.649500015283019,-0.4982268674,-0.426551524113208,-0.708265351698113,-0.0938297862320755,-0.155005787169811,-0.0427860082301887,-0.529381214660377,-0.62633826209434,-0.515245851271698,-0.642215902603773,-0.593901027301887,-0.600328434716981,-0.0604513401132075,-0.110903796723208,-0.0161346798301887,-0.441725227358491,-0.572199701886792,0.178296229877358,-0.457099319809434,-0.486417472698113,0.189001450378679,-0.635483182245283,-0.645935836603774,0.0221940519671698,-0.722920921132076,-0.731843178113208,0.144951758509434
7,"WALKING",0.276966649473684,-0.0196014082598246,-0.0988455456491228,-0.364680167614035,-0.176553478147368,-0.276981337205263,0.859899315614035,-0.244232703561404,-0.0764250595487719,-0.961047972807017,-0.949875439824561,-0.923113635964912,0.104889403814035,0.0118587569105263,-0.03322268764,-0.422161014701754,-0.398181237596491,-0.697157957894737,-0.00466074858771929,-0.119232909754386,0.0549905665368421,-0.556631008503509,-0.321261350163158,-0.549109893578947,-0.108651899484211,-0.045513625154386,-0.028887665964386,-0.592082213719298,-0.664794316298246,-0.606217213736842,-0.246739924087719,-0.335646730368421,-0.246739924087719,-0.335646730368421,-0.46915568577193,-0.431770371010526,-0.294799198052632,-0.328296460842105,-0.629054328070175,-0.658832190438596,-0.388765051070175,-0.27203619915614,-0.506615038245614,-0.356703115005263,-0.185565431463158,-0.230940025191228,-0.32487118645614,-0.0692743749578947,-0.268311066215789,-0.445281307140351,-0.421985766245614,-0.674918604210526,-0.450462733999474,-0.41410307367193,-0.717939718421053,-0.25990195254386,-0.373374496145614,-0.361829450064912,-0.494134773298246,-0.490764914122807,-0.492567433491228,-0.58045096054386,-0.246877345789474,-0.612682840368421,-0.122748073264912,-0.31756729322807,-0.086186299845614,-0.33421277777193,-0.442486910501754,-0.050467142287193,-0.405259669592982,-0.472249206494737,0.0921396505964912,-0.438408386982456,-0.374672548070175,-0.126340635360702,-0.649437532368421,-0.697503238140351,0.141829490887719
7,"WALKING_DOWNSTAIRS",0.296872192553191,-0.0133990306148936,-0.114735778893617,-0.545729034742553,-0.43279241587234,-0.595336792170213,0.764644555106383,-0.112493368,-0.0333415604191489,-0.971301362340425,-0.965019462340426,-0.961135774893617,0.0512764026808511,-0.0242645932840426,0.0135449562893617,-0.573429277521277,-0.521199882348936,-0.70645611012766,-0.0332260005285106,-0.0766902615255319,0.078367863806383,-0.665955257021277,-0.687800719957447,-0.641419216170213,-0.120386450897872,-0.0335648707412766,-0.0345292738638298,-0.653877302829787,-0.760544435574468,-0.721220140382979,-0.482638230659574,-0.563675535234043,-0.482638230659574,-0.563675535234043,-0.575084934012766,-0.560204307893617,-0.58965601993617,-0.657382007617021,-0.720855441319149,-0.75227420187234,-0.567318404531915,-0.464319283874468,-0.626914876734043,-0.538554405510638,-0.453029540893617,-0.611337537368085,-0.18928616253617,-0.0147933046938298,0.0457451157448298,-0.602515005723404,-0.555573199968085,-0.688885276106383,-0.581836343289362,-0.517023306340425,-0.722811430039149,-0.0613724444468085,-0.240702580010638,-0.160782643093617,-0.596314401148936,-0.691808365851064,-0.629536596276596,-0.689537872829787,-0.689012470808511,-0.679692201446809,-0.0754196050297872,-0.182955410955319,-0.102086105325532,-0.549908418361702,-0.641929566042553,0.0869846951914894,-0.560000167914894,-0.567760231638298,0.173623359382979,-0.683569876691489,-0.700925718531915,-0.000686587531914891,-0.75639468087234,-0.767066040638298,0.137931452202128
7,"WALKING_UPSTAIRS",0.269777397647059,-0.0201363735058824,-0.110654715470588,-0.594711639117647,-0.445935741726275,-0.479947224176471,0.745194776921569,-0.0776884325686275,0.011932950254902,-0.943295856078431,-0.940618100196078,-0.89540764754902,0.0113036834862745,0.0262059940058824,0.00542361898607843,-0.667334864531373,-0.603432131843137,-0.751201029039216,0.0248603167121569,-0.0803213442627451,0.0736234059078431,-0.697359102156863,-0.639578646117647,-0.628570036509804,-0.0994302369019608,-0.053517000427451,-0.0684229496509804,-0.776224773137255,-0.813339612156863,-0.770431648882353,-0.494369288901961,-0.54239480472549,-0.494369288901961,-0.54239480472549,-0.653392550739216,-0.651669356882353,-0.555394767294118,-0.623805780333333,-0.793738093137255,-0.81541310627451,-0.628383249254902,-0.495497094117647,-0.604374602784314,-0.583300949376471,-0.456695728419608,-0.461453399352941,-0.246590868372549,-0.0445947906843137,-0.0607359666952941,-0.687398137882353,-0.620806064480392,-0.728823931439216,-0.676877833647059,-0.611760008784314,-0.772882302176471,-0.111021412686275,-0.270214774313725,-0.16654655054902,-0.68133982745098,-0.698846249843137,-0.644496440627451,-0.706150278431373,-0.614361122191765,-0.658991327078431,-0.173828022664706,-0.208296477176471,-0.0969019137056863,-0.557237978352941,-0.608359451837255,-0.0165072916666667,-0.642269751431373,-0.66702500227451,0.111076320741176,-0.693963382941176,-0.645707449215686,-0.151448725217647,-0.812945905490196,-0.832412994509804,0.0380416231764706
8,"LAYING",0.276102062222222,-0.0167731004103704,-0.105979199722222,-0.46294935807037,-0.201417454666667,-0.568520768266667,0.71216265,-0.140262786203704,0.0874661557962963,-0.970817609074074,-0.960526912777778,-0.948365974259259,0.0539923411092593,-0.0227442337277778,0.000376611094814815,-0.424909458137037,-0.297797237847593,-0.683431223518519,-0.0421775201,-0.0769486971203704,0.0887875366435185,-0.588861451888889,-0.417873234666667,-0.570811430055556,-0.0690273395555556,-0.0294088912777778,-0.0147698946222222,-0.581146201907407,-0.58862718212963,-0.57255189165,-0.367333930798148,-0.443272916666667,-0.367333930798148,-0.443272916666667,-0.436543068762963,-0.381636066259259,-0.402494342159259,-0.480927357336667,-0.577767713351852,-0.605898743762963,-0.457177761938889,-0.238033364061111,-0.609392821837037,-0.466283458907407,-0.233797847712963,-0.582544944203704,-0.228998248986481,0.0298045556407407,0.113563823657407,-0.462817883074074,-0.346223661074074,-0.667511491037037,-0.437081466407407,-0.292079893037037,-0.69808297537037,-0.118577259185185,-0.30023804437037,-0.108805502012963,-0.498935324803704,-0.467335607338889,-0.511220308157407,-0.618722059018519,-0.397213508314815,-0.632565540296296,-0.0870206359888889,-0.120845710981481,-0.0127402619151852,-0.383956692931481,-0.568090925240741,0.135288725368519,-0.364582140814815,-0.408112421501852,0.131196668003704,-0.495586326888889,-0.564057400814815,0.0766887386444444,-0.607360684981482,-0.632686600487037,0.0676975424962963
8,"SITTING",0.276185820217391,-0.0156646228532609,-0.112263225652174,-0.599240232978261,-0.504633224217391,-0.551392491917391,0.61871337673913,0.0720015866086956,0.140285020214348,-0.974195487608696,-0.972484789130435,-0.960801225652174,0.0837452930217391,0.0360787953282609,0.0310049478617391,-0.631697224152174,-0.602876306967391,-0.696184161565217,-0.00893195435217391,-0.0761331200434783,0.0891665541847826,-0.754857723913043,-0.637526269847826,-0.591169870421739,-0.112206707413043,-0.0233991764326087,-0.0439593366978261,-0.743571271956522,-0.711411153695652,-0.731501000217391,-0.535633443858696,-0.595823674369565,-0.535633443858696,-0.595823674369565,-0.620016217608696,-0.610886605936957,-0.590836745434783,-0.631874711847826,-0.721528833065217,-0.713698793482609,-0.610431712456522,-0.531722995652174,-0.596045111478261,-0.596505554826087,-0.523145605728261,-0.564324545347826,-0.254852019476087,0.0462506602826087,0.134576013992826,-0.643746016043478,-0.624270038217391,-0.673057848434783,-0.652691549043478,-0.608010143521739,-0.71845352423913,-0.0241155151021739,-0.145845354826087,-0.122112690784783,-0.704308687826087,-0.649887658695652,-0.620060618769565,-0.772622887391304,-0.634954513565217,-0.620823661106522,-0.0157391281173913,-0.106020062717391,-0.0110925708,-0.57464116273913,-0.672191938956522,0.163609570086957,-0.598471656478261,-0.630764476304348,0.201975501641304,-0.646985594956522,-0.690372613391304,0.0790789507826087,-0.713828207869565,-0.734488550043478,0.17644941428913
8,"STANDING",0.278445907962963,-0.0179865865281481,-0.110675769685185,-0.617928181111111,-0.478533734925926,-0.643445018518519,0.653681695,0.00766112144074074,0.163703862055556,-0.970758501666667,-0.944949717777778,-0.950605797222222,0.0921166256074074,-0.00784390517407407,-0.0197650654835185,-0.591287390296296,-0.5688747155,-0.766057781111111,-0.0564554112018519,-0.0765932814331482,0.0975518698703704,-0.7184492815,-0.734675239259259,-0.674731452,-0.0766118926185185,-0.0354205887888889,-0.0716287907222222,-0.702065009444444,-0.790570254444444,-0.706925318185185,-0.567662821425926,-0.55400231787037,-0.567662821425926,-0.55400231787037,-0.63300923867037,-0.555835049675926,-0.640541617,-0.688738684846296,-0.76855692037037,-0.747742861259259,-0.609516718925926,-0.48528265462037,-0.676252258518519,-0.622816711203704,-0.511082635705556,-0.655142963916667,-0.131963594661111,0.0566391697462963,0.0597085274975926,-0.60254733312963,-0.583792405240741,-0.741447494555555,-0.6172390975,-0.582516301833333,-0.789367767037037,0.0508690493703704,-0.191588782492593,-0.067055925,-0.657567399962963,-0.735555582203704,-0.635047756555556,-0.739470670666667,-0.740228854759259,-0.723604890740741,-0.0577799750333333,-0.216536206333333,-0.0268704229925926,-0.537130862740741,-0.636474324796296,0.105931551464815,-0.556714845518518,-0.558005300038889,0.198619298107407,-0.717486389185185,-0.725635038,-0.0751192135222222,-0.762749252148148,-0.74726545362963,0.0952699723148148
8,"WALKING",0.282429486458333,-0.0174570922160417,-0.106120082458333,-0.782335732541667,-0.7266344896875,-0.8481306054375,0.264313503541667,0.442118299572917,0.156647613335417,-0.9687506775,-0.979527792083333,-0.958397335208333,0.0540633443125,0.00404611573645833,-0.0100443807260417,-0.797590453520833,-0.763693004270833,-0.8960603019375,-0.0248671001541667,-0.0748628939791667,0.104134810468333,-0.8497092209375,-0.839318840583333,-0.825074654208333,-0.0901990747333333,-0.0295243006875,-0.06229045059375,-0.814594959791667,-0.8724031993125,-0.800125154383333,-0.763759083249792,-0.767759185708333,-0.763759083249792,-0.767759185708333,-0.810648338833333,-0.785121501770833,-0.797702381875,-0.815745433789583,-0.846973780125,-0.858312436666667,-0.787485288104167,-0.741915192916667,-0.859813150166667,-0.781409348616667,-0.735777716504167,-0.854801404583333,-0.120768478997917,0.167122880395833,0.146612869627083,-0.809452171229167,-0.785688770366667,-0.885860399583333,-0.803490966375,-0.755652736041667,-0.9050369045625,0.0864858659875,-0.04919000219375,0.0280146779895833,-0.801460394354167,-0.8428452799375,-0.7900450060625,-0.865534516895833,-0.839136177354167,-0.854754645416667,0.0421154213783333,0.00959335059583333,0.116608393366667,-0.772478762083333,-0.801892877083333,0.1482395511875,-0.783799078041667,-0.786696455145833,0.233134349375,-0.824267355416667,-0.842998069791667,0.0778452977708333,-0.8619291755625,-0.8635413175,0.0803896637208333
8,"WALKING_DOWNSTAIRS",0.276782372105263,-0.0169919209952632,-0.109834491842105,-0.504759770702632,-0.417837223676316,-0.5379022675,0.662804092368421,-0.0455551635526316,0.0832477930710526,-0.97381284,-0.973648670526316,-0.946507648684211,0.0622064249789474,0.0192504546131579,0.0103716476794737,-0.51898648581579,-0.468686945447368,-0.663238907368421,0.00288678062789474,-0.0849077538421053,0.0491107689210526,-0.624511457105263,-0.657424937105263,-0.590031314842105,-0.0861303916078947,-0.0193049182026316,-0.0658496381526316,-0.628193586842105,-0.721599779736842,-0.679853221578947,-0.435171356157895,-0.571234634736842,-0.435171356157895,-0.571234634736842,-0.52223980001579,-0.504562135955263,-0.540721564477632,-0.620957842368421,-0.686975815315789,-0.705255069210526,-0.544286231078947,-0.431320273315789,-0.580102974131579,-0.490968594805263,-0.448961424289474,-0.553377737289474,-0.173847763197368,0.0721661887631579,0.114274633455,-0.553857764605263,-0.501302500578947,-0.641283138157895,-0.526003076789474,-0.469281194868421,-0.684222999313158,-0.0204111522263158,-0.203277860315789,-0.0815188621973684,-0.543433996736842,-0.649953920263158,-0.574809338126316,-0.652036582236842,-0.667838070473684,-0.6337680105,-0.101782581236842,-0.119197524526316,-0.0619907803947368,-0.533364215315789,-0.662784526473684,0.191740679271053,-0.50992641125,-0.502982345660526,0.189635781689474,-0.646409085789474,-0.673647110263158,0.0489192511710526,-0.723188425,-0.704464947894737,0.204342043178947
8,"WALKING_UPSTAIRS",0.274010212926829,-0.0168085432731707,-0.105361239268293,-0.599963907290244,-0.470334041585366,-0.538502772365854,0.794655919170732,-0.0786029211121951,-0.0159002500731707,-0.968813353902439,-0.959683263902439,-0.939841144634146,0.0566385373658537,0.0251571946585366,-0.029404005607561,-0.596973727780488,-0.55361802374878,-0.719143911248781,0.022032763804878,-0.109126894285366,0.0742900219931707,-0.704697230682927,-0.60801050495122,-0.639291883682927,-0.112476965612195,-0.111200143341463,-0.0556121064146341,-0.75311467902439,-0.758174770056098,-0.732102915560976,-0.525082113719512,-0.561519628473171,-0.525082113719512,-0.561519628473171,-0.593135976853658,-0.591943347634146,-0.557502074268293,-0.63301632854878,-0.746083664439024,-0.768960274219512,-0.597476304736585,-0.484407543609756,-0.599916183609756,-0.602997864873171,-0.497373377918293,-0.544508199560976,-0.195686139953659,0.0161173715097561,0.0255398832195122,-0.613387785439024,-0.570081831146341,-0.688580741463415,-0.616609322195122,-0.567487483414634,-0.749138216341463,0.0104448814634146,-0.149709887121951,-0.100152326926829,-0.673797909780488,-0.642824020365854,-0.618208686609756,-0.716393674512195,-0.594717400195122,-0.680166452609756,-0.190470291682927,-0.19506691244878,-0.0350511739512195,-0.544283444463415,-0.641720537609756,0.0642128965902439,-0.572674614341463,-0.621839076756098,0.237476527853659,-0.666946140307317,-0.674950919292683,-0.100950823956098,-0.760502170682927,-0.797626344853659,0.204092751682927
9,"LAYING",0.2762649992,-0.017356153668,-0.11097817626,-0.7168147178,-0.64074026986,-0.67346883092,0.760769444,0.08668758962,0.03047643518,-0.9841290062,-0.9778630812,-0.961187918,0.08915516126,0.0454058092054,-0.00955654028504,-0.7182009244,-0.68902944694,-0.8003223818,-0.03753366863,-0.0683186671718,0.10776886264,-0.81975706794,-0.74372434024,-0.7516946642,-0.08460138883,-0.05837598607,-0.06429865421,-0.8052545918,-0.8191369798,-0.815967918,-0.66076957788,-0.73130702126,-0.66076957788,-0.73130702126,-0.71444781524,-0.72462922572,-0.71884768306,-0.767288319426,-0.8113311796,-0.8326156032,-0.7192714742,-0.64606188272,-0.721187333,-0.7160659352,-0.66045397204,-0.67404711656,-0.16655998989,0.064128614122,0.01162461740882,-0.73785478028,-0.70476908674,-0.7866454098,-0.7232397125,-0.69332293634,-0.8126024604,-0.02233221732,-0.186718294182,-0.13085345596,-0.7746848832,-0.7593881414,-0.7608255038,-0.8346616205,-0.73769323672,-0.7723375978,-0.0364867311142,-0.107287042794,-0.11421049154,-0.71764086094,-0.7807129353,0.1446984861628,-0.71753805192,-0.73443043624,0.26461618615,-0.7792672682,-0.80276068312,0.068518867696,-0.8281072674,-0.8510540384,0.241368603466
